###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: tail, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 8, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.2, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.016889158650078017		 val_algebraic_truth: 0.01725566257601199
RE1_truth: 0.00019275589512722957		 val_RE1_truth: 0.00020520791978291842
SED_truth: 0.0015419758993761125		 val_SED_truth: 0.0016416204364403434

Epoch 1/3000: Training Loss: 209.06022255535055		 Val Loss: 5.848394642705503
             	Training MAE: 0.3629513382911682		 Val MAE: 0.34451690316200256
             	Algebraic dist: 300.0249365774908		 Val Algebraic dist: 112.45169200067934
             	RE1 dist: 1870792.6199261993		 Val RE1 dist: 15647.008152173914
             	SED dist: 417.2338560885609		 Val SED dist: 11.054075821586277

Epoch 2/3000: Training Loss: 2.16441204451107		 Val Loss: 4.429445349651834
             	Training MAE: 0.30310148000717163		 Val MAE: 0.26240506768226624
             	Algebraic dist: 65.515625		 Val Algebraic dist: 113.06330672554348
             	RE1 dist: 5305.323339483395		 Val RE1 dist: 15327.297554347826
             	SED dist: 3.8313190981030902		 Val SED dist: 8.473758199940557

Epoch 3/3000: Training Loss: 2.076405655413976		 Val Loss: 5.109369029169497
             	Training MAE: 0.23592215776443481		 Val MAE: 0.2308584600687027
             	Algebraic dist: 67.72958227629151		 Val Algebraic dist: 124.8157375169837
             	RE1 dist: 5544.69557195572		 Val RE1 dist: 20504.487771739132
             	SED dist: 3.8162130095422047		 Val SED dist: 9.890467104704484

Epoch 4/3000: Training Loss: 2.0030087404145527		 Val Loss: 4.457009688667629
             	Training MAE: 0.22318880259990692		 Val MAE: 0.22046709060668945
             	Algebraic dist: 66.51899071725093		 Val Algebraic dist: 108.5691448709239
             	RE1 dist: 5450.653597785978		 Val RE1 dist: 14831.171195652174
             	SED dist: 3.696998511733164		 Val SED dist: 8.613562542459238

Epoch 5/3000: Training Loss: 1.9393369104589484		 Val Loss: 4.956400995669157
             	Training MAE: 0.2150387465953827		 Val MAE: 0.21411389112472534
             	Algebraic dist: 63.66588589714022		 Val Algebraic dist: 119.73709239130434
             	RE1 dist: 5146.4640221402215		 Val RE1 dist: 19010.346467391304
             	SED dist: 3.590508830503344		 Val SED dist: 9.627166748046875

Epoch 6/3000: Training Loss: 1.971265729502998		 Val Loss: 6.096553636633831
             	Training MAE: 0.2090698927640915		 Val MAE: 0.21041558682918549
             	Algebraic dist: 63.87080546586716		 Val Algebraic dist: 135.6744437839674
             	RE1 dist: 5137.007841328414		 Val RE1 dist: 24491.891304347828
             	SED dist: 3.6702349335505073		 Val SED dist: 11.923501719599185

Epoch 7/3000: Training Loss: 1.923213494219903		 Val Loss: 4.373226663340693
             	Training MAE: 0.21036475896835327		 Val MAE: 0.20517368614673615
             	Algebraic dist: 62.37461081642066		 Val Algebraic dist: 102.05314835258152
             	RE1 dist: 5051.906826568265		 Val RE1 dist: 13425.263586956522
             	SED dist: 3.5805882527819417		 Val SED dist: 8.49771383534307

Epoch 8/3000: Training Loss: 1.8513841241928044		 Val Loss: 4.935688184655231
             	Training MAE: 0.20177878439426422		 Val MAE: 0.20453760027885437
             	Algebraic dist: 59.568762972785976		 Val Algebraic dist: 111.6865871263587
