###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: tail, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 8, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.015, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.016608111560344696		 val_algebraic_truth: 0.0175342857837677
RE1_truth: 0.0001861967844888568		 val_RE1_truth: 0.00020480558409222534
SED_truth: 0.0014895747415721416		 val_SED_truth: 0.0016384473336594446

Epoch 1/20000: Training Loss: 2755.926171875		 Val Loss: 91.72602190290179
             	Training MAE: 0.35936084389686584		 Val MAE: 0.34947919845581055
             	Algebraic dist: 2933.0921875		 Val Algebraic dist: 459.380615234375
             	RE1 dist: 20958384.0		 Val RE1 dist: 215549.4107142857
             	SED dist: 5510.916015625		 Val SED dist: 182.43008858816964

Epoch 2/20000: Training Loss: 50.46684875488281		 Val Loss: 8.09496089390346
             	Training MAE: 0.34303826093673706		 Val MAE: 0.3380458354949951
             	Algebraic dist: 268.5856689453125		 Val Algebraic dist: 92.44676862444196
             	RE1 dist: 85918.24375		 Val RE1 dist: 13327.268973214286
             	SED dist: 99.89739379882812		 Val SED dist: 15.151781354631696

Epoch 3/20000: Training Loss: 6.444658660888672		 Val Loss: 11.378062656947545
             	Training MAE: 0.3362346589565277		 Val MAE: 0.3483051359653473
             	Algebraic dist: 84.07618408203125		 Val Algebraic dist: 120.54689243861607
             	RE1 dist: 11088.1109375		 Val RE1 dist: 21448.20089285714
             	SED dist: 11.84948501586914		 Val SED dist: 21.72815159388951

Epoch 4/20000: Training Loss: 3.462452697753906		 Val Loss: 6.899306161063058
             	Training MAE: 0.353975385427475		 Val MAE: 0.3635362684726715
             	Algebraic dist: 65.44059448242187		 Val Algebraic dist: 87.3341064453125
             	RE1 dist: 5815.174609375		 Val RE1 dist: 12272.747767857143
             	SED dist: 5.89875373840332		 Val SED dist: 12.783961704799108

