
###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: timm/tf_efficientnetv2_m.in1k, augmentation: True, random crop: True, part: tail, get_old_path: False, computer: 1,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 0, trained vit: None, MAX_POOL_SIZE: 3
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.025, norm_mean: tensor([0.5000, 0.5000, 0.5000], device='cuda:0'), norm_std: tensor([0.5000, 0.5000, 0.5000], device='cuda:0'), sched: None seed: 500

train size: 269, val size: 91, test size: 1064

algebraic_truth: 0.01664111894719741		 val_algebraic_truth: 0.01781298965215683
RE1_truth: 0.0001865747822996448		 val_RE1_truth: 0.00022622166822353998
SED_truth: 0.0014926057089777553		 val_SED_truth: 0.001809776605417331

Epoch 1/24000: Training Loss: 1658.7072610294117		 Val Loss: 22.36773681640625
             	Training MAE: 0.2991717457771301		 Val MAE: 0.27263420820236206
             	Algebraic dist: 1708.3853400735295		 Val Algebraic dist: 159.81315104166666
             	RE1 dist: 10523563.294117646		 Val RE1 dist: 23598.580729166668
             	SED dist: 3316.8968290441176		 Val SED dist: 44.26587422688802

Epoch 2/24000: Training Loss: 4.214030546300552		 Val Loss: 6.834225972493489
             	Training MAE: 0.26105302572250366		 Val MAE: 0.26202937960624695
             	Algebraic dist: 58.08013556985294		 Val Algebraic dist: 65.93200174967448
             	RE1 dist: 4007.389705882353		 Val RE1 dist: 5162.694010416667
             	SED dist: 7.985102036420037		 Val SED dist: 13.223812103271484

Epoch 3/24000: Training Loss: 2.040392931769876		 Val Loss: 5.86314074198405
             	Training MAE: 0.264864444732666		 Val MAE: 0.2675105929374695
             	Algebraic dist: 37.67550838694853		 Val Algebraic dist: 60.292643229166664
             	RE1 dist: 1678.7203584558824		 Val RE1 dist: 4293.271158854167
             	SED dist: 3.6267049452837776		 Val SED dist: 11.26593271891276

Epoch 4/24000: Training Loss: 2.013200647690717		 Val Loss: 5.454114278157552
             	Training MAE: 0.27027884125709534		 Val MAE: 0.2740279734134674
             	Algebraic dist: 36.16298899931066		 Val Algebraic dist: 57.61036173502604
             	RE1 dist: 1642.3367417279412		 Val RE1 dist: 3580.5787760416665
             	SED dist: 3.5559934728285847		 Val SED dist: 10.428983052571615

Epoch 5/24000: Training Loss: 2.0675542494829964		 Val Loss: 5.782690048217773
             	Training MAE: 0.2761958837509155		 Val MAE: 0.27588143944740295
             	Algebraic dist: 36.49182487936581		 Val Algebraic dist: 57.61485290527344
             	RE1 dist: 1636.1428079044117		 Val RE1 dist: 3587.9244791666665
             	SED dist: 3.6474806841681984		 Val SED dist: 11.078909556070963

Epoch 6/24000: Training Loss: 1.9134597778320312		 Val Loss: 6.541700998942058
             	Training MAE: 0.27595555782318115		 Val MAE: 0.27811774611473083
             	Algebraic dist: 33.847828584558826		 Val Algebraic dist: 61.04624938964844
             	RE1 dist: 1412.1483226102941		 Val RE1 dist: 4250.603841145833
             	SED dist: 3.3376410989200367		 Val SED dist: 12.588258107503256

Epoch 7/24000: Training Loss: 1.9681015014648438		 Val Loss: 7.025016784667969
             	Training MAE: 0.27874234318733215		 Val MAE: 0.2796191871166229
             	Algebraic dist: 34.160745059742645		 Val Algebraic dist: 60.48971048990885
             	RE1 dist: 1365.3938419117646		 Val RE1 dist: 4075.9905598958335
             	SED dist: 3.4375444300034466		 Val SED dist: 13.54937998453776

Epoch 8/24000: Training Loss: 1.8729381561279297		 Val Loss: 6.203557968139648
             	Training MAE: 0.27969813346862793		 Val MAE: 0.2807532846927643
