###########################################################################################################################################################

        auged__ learning rate: 0.0001, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 32, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.05, ALG_COEFF: 0, L2_coeff: 0.5, huber_coeff: 0.5, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.01673694953177739		 val_algebraic_truth: 0.01727043901171003
algebraic_sqr_truth: 0.00037748706572264144	 val_algebraic_sqr_truth: 0.0004035560680287225                                
RE1_truth: 0.00018874353286132072		 val_RE1_truth: 0.00020177803401436124
SED_truth: 0.0015099206306401966		 val_SED_truth: 0.0016141156000750406

Epoch 1/1100: Training Loss: 495.84693567961165		 Val Loss: 414.17583705357146
             Training MAE: 0.3533504903316498		 Val MAE: 0.337515264749527
             Algebraic dist: 2451.5614381067962		 Val Algebraic dist: 426.2701171875
             Algebraic sqr dist: 20371485.825242717	  Val Algebraic sqr dist: 322597.77142857143
             RE1 dist: 10185742.912621358		 Val RE1 dist: 161298.88571428572
             SED dist: 9912.28276699029		 Val SED dist: 8278.55

Epoch 2/1100: Training Loss: 298.15915124393206		 Val Loss: 210.89743303571427
             Training MAE: 0.33372583985328674		 Val MAE: 0.33969947695732117
             Algebraic dist: 117.58340602245146		 Val Algebraic dist: 20.52304861886161
             Algebraic sqr dist: 47654.51456310679	  Val Algebraic sqr dist: 1235.931138392857
             RE1 dist: 23827.257281553397		 Val RE1 dist: 617.9655691964285
             SED dist: 5958.341019417476		 Val SED dist: 4213.246428571429

Epoch 3/1100: Training Loss: 145.5669182342233		 Val Loss: 87.82401646205358
             Training MAE: 0.337175577878952		 Val MAE: 0.32775986194610596
             Algebraic dist: 19.786296363015776		 Val Algebraic dist: 18.05392368861607
             Algebraic sqr dist: 1052.6525333737864	  Val Algebraic sqr dist: 820.7582589285714
             RE1 dist: 526.3262666868932		 Val RE1 dist: 410.3791294642857
             SED dist: 2906.497572815534		 Val SED dist: 1751.2899553571428

Epoch 4/1100: Training Loss: 11.704195189244539		 Val Loss: 0.5714850289481027
             Training MAE: 0.33758577704429626		 Val MAE: 0.35802316665649414
             Algebraic dist: 20.969107914896846		 Val Algebraic dist: 31.107603236607144
             Algebraic sqr dist: 958.6344811893204	  Val Algebraic sqr dist: 2002.8279017857142
             RE1 dist: 479.3172405946602		 Val RE1 dist: 1001.4140625
             SED dist: 229.17883419296118		 Val SED dist: 7.113355800083705

Epoch 5/1100: Training Loss: 0.41878331749184616		 Val Loss: 0.3603747776576451
             Training MAE: 0.2987288534641266		 Val MAE: 0.21557900309562683
             Algebraic dist: 45.17354368932039		 Val Algebraic dist: 72.00750558035715
             Algebraic sqr dist: 4292.269720873786	  Val Algebraic sqr dist: 10900.139285714286
             RE1 dist: 2146.134860436893		 Val RE1 dist: 5450.070535714286
             SED dist: 5.637060072815534		 Val SED dist: 5.794948904854911

Epoch 6/1100: Training Loss: 0.32478469552345646		 Val Loss: 0.358454840523856
             Training MAE: 0.20279575884342194		 Val MAE: 0.1905735731124878
             Algebraic dist: 64.66423316140776		 Val Algebraic dist: 70.50723353794643
             Algebraic sqr dist: 9019.38713592233	  Val Algebraic sqr dist: 12487.711607142857
