###########################################################################################################################################################

        auged__ learning rate: 0.0005, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 16, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1.0, huber_coeff: 1.0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.016733599872123903		 val_algebraic_truth: 0.01738203593662807
algebraic_sqr_truth: 0.00037740890572710733	 val_algebraic_sqr_truth: 0.0004150180146098137                                
RE1_truth: 0.00018870445286355367		 val_RE1_truth: 0.00020750900730490685
SED_truth: 0.0015095508680111024		 val_SED_truth: 0.0016599058040550777

Epoch 1/1100: Training Loss: 1030.137881097561		 Val Loss: 3.416853550502232
             Training MAE: 0.2598263919353485		 Val MAE: 0.24747945368289948
             Algebraic dist: 203.75080030487806		 Val Algebraic dist: 60.93116629464286
             Algebraic sqr dist: 1915782.868292683	  Val Algebraic sqr dist: 8756.470535714287
             RE1 dist: 957891.4341463415		 Val RE1 dist: 4378.2357142857145
             SED dist: 2059.8635670731705		 Val SED dist: 6.498438371930804

Epoch 2/1100: Training Loss: 2.753777629573171		 Val Loss: 3.1966156005859374
             Training MAE: 0.2943837344646454		 Val MAE: 0.27585381269454956
             Algebraic dist: 63.85741711128049		 Val Algebraic dist: 66.59042271205357
             Algebraic sqr dist: 9265.414634146342	  Val Algebraic sqr dist: 10716.666071428572
             RE1 dist: 4632.707317073171		 Val RE1 dist: 5358.333035714286
             SED dist: 5.081432807736281		 Val SED dist: 6.013744245256697

Epoch 3/1100: Training Loss: 2.9885000833650914		 Val Loss: 4.359533255440848
             Training MAE: 0.2880706787109375		 Val MAE: 0.34255751967430115
             Algebraic dist: 61.68474180640244		 Val Algebraic dist: 84.61049107142857
             Algebraic sqr dist: 8489.837804878049	  Val Algebraic sqr dist: 17896.217857142856
             RE1 dist: 4244.919207317073		 Val RE1 dist: 8948.108928571428
             SED dist: 5.560024056783536		 Val SED dist: 8.144573974609376

