###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: mid, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 8, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.2, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.01676139268488022		 val_algebraic_truth: 0.01879972219467163
RE1_truth: 0.00018938604701049214		 val_RE1_truth: 0.0003038424512614375
SED_truth: 0.0015150538449797684		 val_SED_truth: 0.002430744469165802

Epoch 1/3000: Training Loss: 216.7702807887454		 Val Loss: 4.983070373535156
             	Training MAE: 0.34799274802207947		 Val MAE: 0.3638862669467926
             	Algebraic dist: 252.74541628228783		 Val Algebraic dist: 60.10380222486413
             	RE1 dist: 1557270.553505535		 Val RE1 dist: 4848.44870923913
             	SED dist: 432.55710908671585		 Val SED dist: 9.088100930918818

Epoch 2/3000: Training Loss: 2.628237791166974		 Val Loss: 4.86151819643767
             	Training MAE: 0.3592259883880615		 Val MAE: 0.3561244308948517
             	Algebraic dist: 48.64641590751845		 Val Algebraic dist: 73.83439835258152
             	RE1 dist: 2689.5175276752766		 Val RE1 dist: 7014.278532608696
             	SED dist: 4.462049646131227		 Val SED dist: 8.991649461829144

Epoch 3/3000: Training Loss: 2.4527337894228554		 Val Loss: 4.195938442064368
             	Training MAE: 0.3295912444591522		 Val MAE: 0.27411556243896484
             	Algebraic dist: 64.43212350092251		 Val Algebraic dist: 94.49454398777173
             	RE1 dist: 4757.171586715867		 Val RE1 dist: 10876.35258152174
             	SED dist: 4.317158491409133		 Val SED dist: 7.991575821586277

Epoch 4/3000: Training Loss: 2.4413465661756226		 Val Loss: 4.304850370987602
             	Training MAE: 0.24196641147136688		 Val MAE: 0.22772566974163055
             	Algebraic dist: 79.65315094557195		 Val Algebraic dist: 97.20020592730978
             	RE1 dist: 7432.596402214022		 Val RE1 dist: 12215.639945652174
             	SED dist: 4.540219690526984		 Val SED dist: 8.29580423106318

Epoch 5/3000: Training Loss: 2.384639500691882		 Val Loss: 4.049939362899117
             	Training MAE: 0.22013945877552032		 Val MAE: 0.20363616943359375
             	Algebraic dist: 75.74540186808117		 Val Algebraic dist: 97.0295940896739
             	RE1 dist: 6663.5904059040595		 Val RE1 dist: 11381.443614130434
             	SED dist: 4.4700170988526295		 Val SED dist: 7.818669858186142

Epoch 6/3000: Training Loss: 2.298203359230858		 Val Loss: 4.2434519892153535
             	Training MAE: 0.2106662392616272		 Val MAE: 0.20489369332790375
             	Algebraic dist: 74.47307426199262		 Val Algebraic dist: 100.849609375
             	RE1 dist: 6455.363007380074		 Val RE1 dist: 12381.626358695652
             	SED dist: 4.317605782258995		 Val SED dist: 8.215497224227242

Epoch 7/3000: Training Loss: 2.2688238277646446		 Val Loss: 4.188247017238451
             	Training MAE: 0.20834949612617493		 Val MAE: 0.20692941546440125
             	Algebraic dist: 72.3102730050738		 Val Algebraic dist: 97.64754585597827
             	RE1 dist: 6126.23201107011		 Val RE1 dist: 11958.28125
             	SED dist: 4.272558233394834		 Val SED dist: 8.115010137143342

Epoch 8/3000: Training Loss: 2.339736093894142		 Val Loss: 5.030471470045007
             	Training MAE: 0.20618249475955963		 Val MAE: 0.19778114557266235
             	Algebraic dist: 73.37274417666052		 Val Algebraic dist: 104.316650390625
             	RE1 dist: 6366.266605166052		 Val RE1 dist: 15877.28804347826
             	SED dist: 4.426455114160516		 Val SED dist: 9.819275565769361

Epoch 9/3000: Training Loss: 2.129928532561693		 Val Loss: 3.9802843176800273
             	Training MAE: 0.19984497129917145		 Val MAE: 0.20924869179725647
             	Algebraic dist: 67.37069735931735		 Val Algebraic dist: 92.08312457540761
             	RE1 dist: 5532.560424354244		 Val RE1 dist: 10832.637907608696
             	SED dist: 4.025123061289206		 Val SED dist: 7.716143400772758

Epoch 10/3000: Training Loss: 2.265078836701453		 Val Loss: 4.304719676142153
             	Training MAE: 0.19725024700164795		 Val MAE: 0.20093996822834015
             	Algebraic dist: 69.23980915590406		 Val Algebraic dist: 86.51040782099184
             	RE1 dist: 5771.129612546126		 Val RE1 dist: 9924.228260869566
             	SED dist: 4.307798716414898		 Val SED dist: 8.388513316278873

Epoch 11/3000: Training Loss: 2.166132515206988		 Val Loss: 4.769846708878227
             	Training MAE: 0.19318342208862305		 Val MAE: 0.1886831372976303
             	Algebraic dist: 66.0304932541513		 Val Algebraic dist: 85.7274169921875
             	RE1 dist: 5237.732933579336		 Val RE1 dist: 10429.739809782608
             	SED dist: 4.123812179283902		 Val SED dist: 9.34351979131284

Epoch 12/3000: Training Loss: 2.1905452263751153		 Val Loss: 4.185584690259851
             	Training MAE: 0.1857445240020752		 Val MAE: 0.18808816373348236
             	Algebraic dist: 63.973946321494466		 Val Algebraic dist: 92.60054347826087
             	RE1 dist: 4881.513376383764		 Val RE1 dist: 11395.007472826086
             	SED dist: 4.189785102196725		 Val SED dist: 8.173265540081522

Epoch 13/3000: Training Loss: 2.106810397327606		 Val Loss: 4.424634187117867
             	Training MAE: 0.18761132657527924		 Val MAE: 0.17702680826187134
             	Algebraic dist: 62.65591847324723		 Val Algebraic dist: 85.10965098505434
             	RE1 dist: 4715.709409594096		 Val RE1 dist: 10023.92527173913
             	SED dist: 4.025043332708718		 Val SED dist: 8.67652760381284

Epoch 14/3000: Training Loss: 2.0923313267556503		 Val Loss: 3.9978607841159985
             	Training MAE: 0.17921802401542664		 Val MAE: 0.18971456587314606
             	Algebraic dist: 60.735247059501845		 Val Algebraic dist: 78.4524456521739
             	RE1 dist: 4396.00553505535		 Val RE1 dist: 8272.03804347826
             	SED dist: 4.012625493686578		 Val SED dist: 7.813797660495924

Epoch 15/3000: Training Loss: 2.0927225373327953		 Val Loss: 3.83264624554178
             	Training MAE: 0.17409160733222961		 Val MAE: 0.18421773612499237
             	Algebraic dist: 58.73959294280443		 Val Algebraic dist: 80.81360394021739
             	RE1 dist: 4241.77905904059		 Val RE1 dist: 7549.587635869565
             	SED dist: 4.024490187528828		 Val SED dist: 7.4941233759341035

Epoch 16/3000: Training Loss: 2.0878043649821265		 Val Loss: 4.117488695227581
             	Training MAE: 0.17593783140182495		 Val MAE: 0.1774555891752243
             	Algebraic dist: 57.88650614045203		 Val Algebraic dist: 74.27526324728261
             	RE1 dist: 4085.494926199262		 Val RE1 dist: 6651.954483695652
             	SED dist: 4.016176343404059		 Val SED dist: 8.07793658712636

Epoch 17/3000: Training Loss: 2.1525626657633765		 Val Loss: 4.379053198772928
             	Training MAE: 0.16866691410541534		 Val MAE: 0.16092467308044434
             	Algebraic dist: 57.64105742619926		 Val Algebraic dist: 71.7255328634511
             	RE1 dist: 3989.804889298893		 Val RE1 dist: 7325.005434782609
             	SED dist: 4.157225211168127		 Val SED dist: 8.62455882196841

Epoch 18/3000: Training Loss: 2.0303765891662824		 Val Loss: 5.114014003587806
             	Training MAE: 0.16544707119464874		 Val MAE: 0.1478717029094696
             	Algebraic dist: 53.667377767527675		 Val Algebraic dist: 85.95792820142663
             	RE1 dist: 3480.756688191882		 Val RE1 dist: 11018.489809782608
             	SED dist: 3.920838528453644		 Val SED dist: 10.103873874830162

Epoch 19/3000: Training Loss: 2.0598748126153135		 Val Loss: 4.705311982528023
             	Training MAE: 0.1611146479845047		 Val MAE: 0.14900025725364685
             	Algebraic dist: 52.73283628344096		 Val Algebraic dist: 76.96776813009511
             	RE1 dist: 3349.969787822878		 Val RE1 dist: 8574.016304347826
