
###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: tail, get_old_path: False, computer: 2,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 12, trained vit: None, MAX_POOL_SIZE: 3
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.05, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42

train size: 540, val size: 183, test size: 1064

algebraic_truth: 0.016774258192847755		 val_algebraic_truth: 0.01735279741494552
RE1_truth: 0.00018911048605599825		 val_RE1_truth: 0.0002072511605270531
SED_truth: 0.0015128827927743688		 val_SED_truth: 0.0016580091222472813

Epoch 1/14000: Training Loss: 680.2532743566177		 Val Loss: 7.014491869055706
             	Training MAE: 0.3798290491104126		 Val MAE: 0.384488046169281
             	Algebraic dist: 918.0542279411765		 Val Algebraic dist: 135.9765625
             	RE1 dist: 5733064.94117647		 Val RE1 dist: 25361.105978260868
             	SED dist: 1359.5626148897059		 Val SED dist: 13.086448337720787

Epoch 2/14000: Training Loss: 2.47755028219784		 Val Loss: 6.007468845533288
             	Training MAE: 0.3790445327758789		 Val MAE: 0.3584440052509308
             	Algebraic dist: 70.6844841452206		 Val Algebraic dist: 110.52344811480978
             	RE1 dist: 6519.0625		 Val RE1 dist: 15740.875
             	SED dist: 4.110475876752068		 Val SED dist: 11.302366837211277

Epoch 3/14000: Training Loss: 2.1045195635627296		 Val Loss: 5.072401295537534
             	Training MAE: 0.33664754033088684		 Val MAE: 0.33027514815330505
             	Algebraic dist: 52.48758473115809		 Val Algebraic dist: 84.18153447690217
             	RE1 dist: 3380.80078125		 Val RE1 dist: 8282.498641304348
             	SED dist: 3.5652463576372933		 Val SED dist: 9.523607336956522

Epoch 4/14000: Training Loss: 1.989637487074908		 Val Loss: 4.348356164020041
             	Training MAE: 0.32114842534065247		 Val MAE: 0.3193531930446625
             	Algebraic dist: 48.587635713465076		 Val Algebraic dist: 82.72433338994566
             	RE1 dist: 2832.15625		 Val RE1 dist: 7381.912364130435
             	SED dist: 3.389378715963925		 Val SED dist: 8.12211277173913

Epoch 5/14000: Training Loss: 2.057451135971967		 Val Loss: 4.910903267238451
             	Training MAE: 0.3153687119483948		 Val MAE: 0.31371423602104187
             	Algebraic dist: 51.76905732996323		 Val Algebraic dist: 88.25784434442934
             	RE1 dist: 3224.9556525735293		 Val RE1 dist: 8970.90964673913
             	SED dist: 3.5518029156853173		 Val SED dist: 9.267251719599185

Epoch 6/14000: Training Loss: 2.1248216068043426		 Val Loss: 4.852854189665421
             	Training MAE: 0.3077233135700226		 Val MAE: 0.3068621754646301
             	Algebraic dist: 53.34933292164522		 Val Algebraic dist: 86.899658203125
             	RE1 dist: 3426.1148897058824		 Val RE1 dist: 8608.107336956522
             	SED dist: 3.7119860929601334		 Val SED dist: 9.175394472868547

Epoch 7/14000: Training Loss: 1.9186569662655102		 Val Loss: 5.807785697605299
             	Training MAE: 0.30155837535858154		 Val MAE: 0.2964927852153778
             	Algebraic dist: 49.617115693933826		 Val Algebraic dist: 95.69182022758152
             	RE1 dist: 2985.9358915441176		 Val RE1 dist: 11367.95652173913
             	SED dist: 3.3246962603400734		 Val SED dist: 11.121172697647758

Epoch 8/14000: Training Loss: 1.8563822577981388		 Val Loss: 6.226615574048913
             	Training MAE: 0.28935083746910095		 Val MAE: 0.2851319909095764
             	Algebraic dist: 50.362189797794116		 Val Algebraic dist: 103.98475713315217
             	RE1 dist: 3047.930836397059		 Val RE1 dist: 13073.48097826087
             	SED dist: 3.238848293528837		 Val SED dist: 11.994055706521738

Epoch 9/14000: Training Loss: 1.9355715583352482		 Val Loss: 5.053176548170007
             	Training MAE: 0.281921923160553		 Val MAE: 0.27927711606025696
             	Algebraic dist: 52.88580322265625		 Val Algebraic dist: 95.79446543817934
             	RE1 dist: 3434.875		 Val RE1 dist: 11185.55570652174
             	SED dist: 3.4218853221220127		 Val SED dist: 9.66713283372962

Epoch 10/14000: Training Loss: 2.0190265879911533		 Val Loss: 6.354195636251698
             	Training MAE: 0.2730141580104828		 Val MAE: 0.2670028507709503
             	Algebraic dist: 56.15338134765625		 Val Algebraic dist: 106.4259723165761
             	RE1 dist: 3747.1732536764707		 Val RE1 dist: 13713.373641304348
             	SED dist: 3.614345774931066		 Val SED dist: 12.297888714334238

