###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: microsoft/resnet-152, augmentation: True, random crop: True, part: mid, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 0, trained vit: None,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.1, norm_mean: tensor([0.5000, 0.5000, 0.5000], device='cuda:0'), norm_std: tensor([0.5000, 0.5000, 0.5000], device='cuda:0'), sched: None seed: 500, 

algebraic_truth: 0.016731139491586125		 val_algebraic_truth: 0.01725516500680343
RE1_truth: 0.00018877099158571046		 val_RE1_truth: 0.00020082924595993498
SED_truth: 0.0015101633308564916		 val_SED_truth: 0.001606632024049759

Epoch 1/4002: Training Loss: 4276.599724264706		 Val Loss: 4491.798573369565
             	Training MAE: 0.3588121235370636		 Val MAE: 0.35299497842788696
             	Algebraic dist: 1253.4478400735295		 Val Algebraic dist: 243.81375254755434
             	RE1 dist: 4497249.411764706		 Val RE1 dist: 60919.67391304348
             	SED dist: 8552.347426470587		 Val SED dist: 8982.66508152174

Epoch 2/4002: Training Loss: 2637.778492647059		 Val Loss: 1975.85546875
             	Training MAE: 0.346181184053421		 Val MAE: 0.3355322480201721
             	Algebraic dist: 72.08116957720588		 Val Algebraic dist: 68.29978876528533
             	RE1 dist: 8806.041360294117		 Val RE1 dist: 5920.714673913043
             	SED dist: 5274.613511029412		 Val SED dist: 3950.7618885869565

Epoch 3/4002: Training Loss: 1946.7306985294117		 Val Loss: 2199.6886888586955
             	Training MAE: 0.3145488500595093		 Val MAE: 0.3492847681045532
             	Algebraic dist: 62.1741153492647		 Val Algebraic dist: 36.78164009425951
             	RE1 dist: 6011.934283088235		 Val RE1 dist: 1213.4132982336957
             	SED dist: 3892.716911764706		 Val SED dist: 4398.416100543478

Epoch 4/4002: Training Loss: 838.7271369485294		 Val Loss: 7.942097539487093
             	Training MAE: 0.3108057677745819		 Val MAE: 0.3404446840286255
             	Algebraic dist: 30.70358096852022		 Val Algebraic dist: 28.553774626358695
             	RE1 dist: 1044.0480238970588		 Val RE1 dist: 912.3420516304348
             	SED dist: 1676.40234375		 Val SED dist: 14.991025178328805

Epoch 5/4002: Training Loss: 2.7340817170984604		 Val Loss: 5.227822345236073
             	Training MAE: 0.3429966866970062		 Val MAE: 0.31807848811149597
             	Algebraic dist: 46.77056525735294		 Val Algebraic dist: 93.51600713315217
             	RE1 dist: 2795.1130514705883		 Val RE1 dist: 9850.091032608696
             	SED dist: 4.7101601993336395		 Val SED dist: 9.89020306131114

Epoch 6/4002: Training Loss: 2.2380133236155793		 Val Loss: 7.138308981190557
             	Training MAE: 0.22529451549053192		 Val MAE: 0.21735182404518127
             	Algebraic dist: 71.2305549172794		 Val Algebraic dist: 107.02249278192934
             	RE1 dist: 5803.940257352941		 Val RE1 dist: 14040.145380434782
             	SED dist: 4.1478711296530335		 Val SED dist: 13.974244490913723

Epoch 7/4002: Training Loss: 2.4330381505629597		 Val Loss: 4.959187051524287
             	Training MAE: 0.21279816329479218		 Val MAE: 0.2178119421005249
             	Algebraic dist: 70.97837201286765		 Val Algebraic dist: 88.27258831521739
             	RE1 dist: 5914.3671875		 Val RE1 dist: 9139.313858695652
             	SED dist: 4.573064916274127		 Val SED dist: 9.61537037725034

Epoch 8/4002: Training Loss: 2.2873402763815487		 Val Loss: 5.331697546917459
             	Training MAE: 0.20585405826568604		 Val MAE: 0.23193418979644775
             	Algebraic dist: 67.78291590073529		 Val Algebraic dist: 92.2382175611413
             	RE1 dist: 5268.472886029412		 Val RE1 dist: 10868.1875
             	SED dist: 4.300022798426011		 Val SED dist: 10.340901250424592

Epoch 9/4002: Training Loss: 2.298571642707376		 Val Loss: 4.8084889287533965
             	Training MAE: 0.2062530368566513		 Val MAE: 0.20917809009552002
             	Algebraic dist: 69.72206744025735		 Val Algebraic dist: 84.95063582710598
             	RE1 dist: 5596.204044117647		 Val RE1 dist: 7955.940217391304
             	SED dist: 4.326230217428768		 Val SED dist: 9.343448141346807

Epoch 10/4002: Training Loss: 2.2573563070858227		 Val Loss: 4.803015004033628
             	Training MAE: 0.19735951721668243		 Val MAE: 0.2211923450231552
             	Algebraic dist: 66.75313074448529		 Val Algebraic dist: 88.36002781080163
             	RE1 dist: 5373.969669117647		 Val RE1 dist: 8827.794157608696
             	SED dist: 4.2638379265280335		 Val SED dist: 9.317103510317596

Epoch 11/4002: Training Loss: 2.4051610161276424		 Val Loss: 5.715854810631794
             	Training MAE: 0.20107227563858032		 Val MAE: 0.19890981912612915
             	Algebraic dist: 70.86325970818015		 Val Algebraic dist: 91.42772376019022
             	RE1 dist: 5857.135569852941		 Val RE1 dist: 11462.429347826086
             	SED dist: 4.558392244226792		 Val SED dist: 11.183567212975543

Epoch 12/4002: Training Loss: 2.2606533274931064		 Val Loss: 4.530183875042459
             	Training MAE: 0.19252541661262512		 Val MAE: 0.19881227612495422
             	Algebraic dist: 65.84353458180146		 Val Algebraic dist: 84.4965289572011
             	RE1 dist: 5139.866727941177		 Val RE1 dist: 7082.995923913043
             	SED dist: 4.28824794993681		 Val SED dist: 8.820587821628736

Epoch 13/4002: Training Loss: 2.4727994133444393		 Val Loss: 5.227594458538553
             	Training MAE: 0.19819708168506622		 Val MAE: 0.21180905401706696
             	Algebraic dist: 70.79709041819854		 Val Algebraic dist: 80.55286706012228
             	RE1 dist: 5745.681985294118		 Val RE1 dist: 8198.568614130434
             	SED dist: 4.711942336138557		 Val SED dist: 10.205187590225883

Epoch 14/4002: Training Loss: 2.103008045869715		 Val Loss: 5.351969179899796
             	Training MAE: 0.1895853579044342		 Val MAE: 0.1903703659772873
             	Algebraic dist: 61.844597311580884		 Val Algebraic dist: 81.76705269191577
             	RE1 dist: 4504.752757352941		 Val RE1 dist: 8687.883152173914
             	SED dist: 3.9881686042336857		 Val SED dist: 10.487621141516644

Epoch 15/4002: Training Loss: 2.160151762120864		 Val Loss: 6.021747754967731
             	Training MAE: 0.1871730536222458		 Val MAE: 0.1947072446346283
             	Algebraic dist: 61.92405790441177		 Val Algebraic dist: 92.73971424932066
             	RE1 dist: 4435.786305147059		 Val RE1 dist: 12557.366847826086
             	SED dist: 4.110802145565257		 Val SED dist: 11.81857565174932

Epoch 16/4002: Training Loss: 2.1917129965389477		 Val Loss: 5.533917634383492
             	Training MAE: 0.19009153544902802		 Val MAE: 0.19568617641925812
             	Algebraic dist: 63.455559225643384		 Val Algebraic dist: 76.2017291525136
