###########################################################################################################################################################

        auged__learning rate: 0.0005, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 32, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 0.5, huber_coeff: 0.5, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.0167283386860079		 val_algebraic_truth: 0.01727258137294224
algebraic_sqr_truth: 0.0003769774604769586	 val_algebraic_sqr_truth: 0.0004039495119026729                                
RE1_truth: 0.0001884887302384793		 val_RE1_truth: 0.00020197475595133644
SED_truth: 0.0015078338893871864		 val_SED_truth: 0.0016157976218632289

Epoch 1/1100: Training Loss: 2126.6316747572814		 Val Loss: 5.506563895089286
             Training MAE: 0.2358124554157257		 Val MAE: 0.3530682921409607
             Algebraic dist: 387.784890776699		 Val Algebraic dist: 28.756581333705356
             Algebraic sqr dist: 6021620.815533981	  Val Algebraic sqr dist: 2036.0475446428572
             RE1 dist: 3010810.4077669904		 Val RE1 dist: 1018.0238839285714
             SED dist: 4253.008798543689		 Val SED dist: 10.534962681361607

Epoch 2/1100: Training Loss: 3.072769905756978		 Val Loss: 2.9933912004743304
             Training MAE: 0.3383026123046875		 Val MAE: 0.3238922953605652
             Algebraic dist: 61.87296628489078		 Val Algebraic dist: 88.97947823660714
             Algebraic sqr dist: 9129.016383495145	  Val Algebraic sqr dist: 17791.20535714286
             RE1 dist: 4564.508495145631		 Val RE1 dist: 8895.603571428572
             SED dist: 5.807343418158374		 Val SED dist: 5.714752633231027

Epoch 3/1100: Training Loss: 2.7710393516762744		 Val Loss: 4.125121198381696
             Training MAE: 0.30945268273353577		 Val MAE: 0.23652495443820953
             Algebraic dist: 64.5508523589199		 Val Algebraic dist: 79.55954938616071
             Algebraic sqr dist: 9348.308859223302	  Val Algebraic sqr dist: 10975.598214285714
             RE1 dist: 4674.154733009709		 Val RE1 dist: 5487.799107142857
             SED dist: 5.277875289176274		 Val SED dist: 8.076438685825893

Epoch 4/1100: Training Loss: 2.7546819298012744		 Val Loss: 3.115365382603237
             Training MAE: 0.29798534512519836		 Val MAE: 0.2755861282348633
             Algebraic dist: 64.93266933404126		 Val Algebraic dist: 72.07308175223214
             Algebraic sqr dist: 9541.963592233009	  Val Algebraic sqr dist: 11335.975892857143
             RE1 dist: 4770.9817961165045		 Val RE1 dist: 5667.987946428571
             SED dist: 5.256334027040352		 Val SED dist: 6.003861781529018

Epoch 5/1100: Training Loss: 2.74692128005537		 Val Loss: 4.535551670619419
             Training MAE: 0.2941010892391205		 Val MAE: 0.37656402587890625
             Algebraic dist: 64.37237371055825		 Val Algebraic dist: 111.26424386160714
             Algebraic sqr dist: 9340.725121359223	  Val Algebraic sqr dist: 32560.48214285714
             RE1 dist: 4670.362560679611		 Val RE1 dist: 16280.24107142857
             SED dist: 5.24469705229824		 Val SED dist: 8.723524693080357

Epoch 6/1100: Training Loss: 2.7643562983540657		 Val Loss: 5.281980242047991
             Training MAE: 0.28994670510292053		 Val MAE: 0.22690559923648834
             Algebraic dist: 63.77887022148058		 Val Algebraic dist: 83.13014090401786
             Algebraic sqr dist: 9073.720873786408	  Val Algebraic sqr dist: 11018.68125
             RE1 dist: 4536.860436893204		 Val RE1 dist: 5509.340625
             SED dist: 5.285617272830704		 Val SED dist: 10.4148193359375

Epoch 7/1100: Training Loss: 2.9198955054422027		 Val Loss: 3.0093885149274553
             Training MAE: 0.28876835107803345		 Val MAE: 0.3354807496070862
             Algebraic dist: 68.45704073118932		 Val Algebraic dist: 96.67440708705357
             Algebraic sqr dist: 10417.635922330097	  Val Algebraic sqr dist: 22225.744642857142
             RE1 dist: 5208.8179611650485		 Val RE1 dist: 11112.872321428571
             SED dist: 5.599598116087682		 Val SED dist: 5.732372610909598

Epoch 8/1100: Training Loss: 3.375206808442051		 Val Loss: 3.8262965611049107
             Training MAE: 0.2828320562839508		 Val MAE: 0.3072083592414856
             Algebraic dist: 70.99982933859224		 Val Algebraic dist: 70.345556640625
             Algebraic sqr dist: 11013.158980582524	  Val Algebraic sqr dist: 12571.722321428571
             RE1 dist: 5506.579490291262		 Val RE1 dist: 6285.861160714286
             SED dist: 6.51665785706159		 Val SED dist: 7.3773882184709825

Epoch 9/1100: Training Loss: 2.7107606165617417		 Val Loss: 5.537748500279018
             Training MAE: 0.2839100956916809		 Val MAE: 0.32276463508605957
             Algebraic dist: 62.037526547330096		 Val Algebraic dist: 90.34406389508929
             Algebraic sqr dist: 8608.362257281553	  Val Algebraic sqr dist: 19641.826785714286
             RE1 dist: 4304.1811286407765		 Val RE1 dist: 9820.913392857143
             SED dist: 5.190823749431129		 Val SED dist: 10.77341047014509

Epoch 10/1100: Training Loss: 3.0365197635391383		 Val Loss: 3.0368536812918525
             Training MAE: 0.2817291021347046		 Val MAE: 0.30384597182273865
             Algebraic dist: 64.95468939623787		 Val Algebraic dist: 89.30088588169643
             Algebraic sqr dist: 9186.228155339806	  Val Algebraic sqr dist: 18855.76607142857
             RE1 dist: 4593.114381067961		 Val RE1 dist: 9427.88392857143
             SED dist: 5.84539557892142		 Val SED dist: 5.839953177315849

Epoch 11/1100: Training Loss: 2.894371847504551		 Val Loss: 3.806593976702009
             Training MAE: 0.2823055386543274		 Val MAE: 0.2441639006137848
             Algebraic dist: 62.53666375910194		 Val Algebraic dist: 97.51080496651785
             Algebraic sqr dist: 8577.16504854369	  Val Algebraic sqr dist: 16631.866071428572
             RE1 dist: 4288.582524271845		 Val RE1 dist: 8315.933035714286
