###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: tail, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 0, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.015, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.016629934310913086		 val_algebraic_truth: 0.01741364598274231
RE1_truth: 0.00018655142048373818		 val_RE1_truth: 0.0002018795515011464
SED_truth: 0.0014924082905054092		 val_SED_truth: 0.0016150495835712978

Epoch 1/17000: Training Loss: 3060.99765625		 Val Loss: 23.78836931501116
             	Training MAE: 0.35804876685142517		 Val MAE: 0.33952024579048157
             	Algebraic dist: 3108.53671875		 Val Algebraic dist: 170.84580775669642
             	RE1 dist: 23553352.0		 Val RE1 dist: 41844.83928571428
             	SED dist: 6121.0671875		 Val SED dist: 46.541063581194194

Epoch 2/17000: Training Loss: 36.4590087890625		 Val Loss: 11.889600481305804
             	Training MAE: 0.349015474319458		 Val MAE: 0.35580000281333923
             	Algebraic dist: 188.34249267578124		 Val Algebraic dist: 99.49995640345982
             	RE1 dist: 44990.396875		 Val RE1 dist: 8734.32924107143
             	SED dist: 71.88323364257812		 Val SED dist: 22.750582013811385

Epoch 3/17000: Training Loss: 5.975807952880859		 Val Loss: 6.708666120256696
             	Training MAE: 0.36266472935676575		 Val MAE: 0.36914682388305664
             	Algebraic dist: 73.35452880859376		 Val Algebraic dist: 78.66802106584821
             	RE1 dist: 7807.2359375		 Val RE1 dist: 8827.798549107143
             	SED dist: 10.931385803222657		 Val SED dist: 12.408038548060826

Epoch 4/17000: Training Loss: 2.9006677627563477		 Val Loss: 4.950145176478794
             	Training MAE: 0.3732905685901642		 Val MAE: 0.37816697359085083
             	Algebraic dist: 51.903875732421874		 Val Algebraic dist: 66.69294956752232
             	RE1 dist: 4034.3984375		 Val RE1 dist: 6573.2890625
             	SED dist: 4.802985763549804		 Val SED dist: 8.917621612548828

Epoch 5/17000: Training Loss: 2.4997201919555665		 Val Loss: 6.361040932791574
             	Training MAE: 0.3800433278083801		 Val MAE: 0.38237902522087097
             	Algebraic dist: 48.7581298828125		 Val Algebraic dist: 74.45904541015625
             	RE1 dist: 3039.4822265625		 Val RE1 dist: 8161.162946428572
             	SED dist: 4.032072830200195		 Val SED dist: 11.776974269321986

Epoch 6/17000: Training Loss: 2.2910991668701173		 Val Loss: 6.220487867082868
             	Training MAE: 0.3818509578704834		 Val MAE: 0.3819032311439514
             	Algebraic dist: 45.91807861328125		 Val Algebraic dist: 70.08652169363839
             	RE1 dist: 2829.5576171875		 Val RE1 dist: 6981.786830357143
             	SED dist: 3.649333953857422		 Val SED dist: 11.523280552455358

Epoch 7/17000: Training Loss: 2.1048652648925783		 Val Loss: 5.830402919224331
             	Training MAE: 0.37993013858795166		 Val MAE: 0.37904638051986694
             	Algebraic dist: 41.50369567871094		 Val Algebraic dist: 64.8848135811942
             	RE1 dist: 2200.9673828125		 Val RE1 dist: 5687.148995535715
             	SED dist: 3.3075630187988283		 Val SED dist: 10.778667994907924

Epoch 8/17000: Training Loss: 2.0861467361450194		 Val Loss: 5.7546844482421875
             	Training MAE: 0.3764650225639343		 Val MAE: 0.3758654296398163
             	Algebraic dist: 40.35231018066406		 Val Algebraic dist: 63.99809047154018
             	RE1 dist: 2273.8759765625		 Val RE1 dist: 4850.651785714285
             	SED dist: 3.3020355224609377		 Val SED dist: 10.652010236467634

Epoch 9/17000: Training Loss: 2.0555301666259767		 Val Loss: 4.726646968296596
             	Training MAE: 0.3725263178348541		 Val MAE: 0.3716302812099457
             	Algebraic dist: 39.12084045410156		 Val Algebraic dist: 56.92006138392857
             	RE1 dist: 2017.544140625		 Val RE1 dist: 3202.2120535714284
             	SED dist: 3.2649417877197267		 Val SED dist: 8.614695412772042

Epoch 10/17000: Training Loss: 1.887038803100586		 Val Loss: 5.0722857883998325
             	Training MAE: 0.36663317680358887		 Val MAE: 0.3659308850765228
             	Algebraic dist: 34.29949035644531		 Val Algebraic dist: 55.727691650390625
             	RE1 dist: 1490.41904296875		 Val RE1 dist: 3170.491629464286
             	SED dist: 2.958373260498047		 Val SED dist: 9.341102600097656

Epoch 11/17000: Training Loss: 1.7278467178344727		 Val Loss: 5.994942256382534
             	Training MAE: 0.3632679581642151		 Val MAE: 0.36182689666748047
             	Algebraic dist: 32.16480712890625		 Val Algebraic dist: 60.254708426339285
             	RE1 dist: 1281.37626953125		 Val RE1 dist: 4532.540736607143
             	SED dist: 2.6601484298706053		 Val SED dist: 11.2066650390625

Epoch 12/17000: Training Loss: 1.8488021850585938		 Val Loss: 5.41314697265625
             	Training MAE: 0.361093670129776		 Val MAE: 0.3616984784603119
             	Algebraic dist: 33.559811401367185		 Val Algebraic dist: 56.91977800641741
             	RE1 dist: 1465.76943359375		 Val RE1 dist: 3353.4190848214284
             	SED dist: 2.915312957763672		 Val SED dist: 10.047823224748884

Epoch 13/17000: Training Loss: 1.7282588958740235		 Val Loss: 4.856450762067523
             	Training MAE: 0.35871604084968567		 Val MAE: 0.359433114528656
             	Algebraic dist: 31.517864990234376		 Val Algebraic dist: 56.975411551339285
             	RE1 dist: 1304.59482421875		 Val RE1 dist: 3389.62109375
             	SED dist: 2.6861291885375977		 Val SED dist: 8.946578979492188

Epoch 14/17000: Training Loss: 1.78161563873291		 Val Loss: 4.917785099574497
             	Training MAE: 0.35755956172943115		 Val MAE: 0.3570406436920166
             	Algebraic dist: 33.219076538085936		 Val Algebraic dist: 55.69513375418527
             	RE1 dist: 1326.36435546875		 Val RE1 dist: 3612.7223772321427
             	SED dist: 2.799928092956543		 Val SED dist: 9.080450875418526

Epoch 15/17000: Training Loss: 1.655735397338867		 Val Loss: 5.699903215680804
             	Training MAE: 0.3549625873565674		 Val MAE: 0.35397371649742126
             	Algebraic dist: 31.756900024414062		 Val Algebraic dist: 56.389133998325896
             	RE1 dist: 1257.5787109375		 Val RE1 dist: 3662.9659598214284
             	SED dist: 2.5630466461181642		 Val SED dist: 10.658484322684151

Epoch 16/17000: Training Loss: 1.7361007690429688		 Val Loss: 5.782870701381138
             	Training MAE: 0.3519587516784668		 Val MAE: 0.35392704606056213
             	Algebraic dist: 31.8447021484375		 Val Algebraic dist: 57.709786551339285
             	RE1 dist: 1186.45068359375		 Val RE1 dist: 3289.1130022321427
             	SED dist: 2.737067985534668		 Val SED dist: 10.828329903738839

Epoch 17/17000: Training Loss: 1.6672956466674804		 Val Loss: 6.142963954380581
             	Training MAE: 0.35346654057502747		 Val MAE: 0.35570627450942993
             	Algebraic dist: 32.06332702636719		 Val Algebraic dist: 61.060756138392854
             	RE1 dist: 1238.70576171875		 Val RE1 dist: 4272.938058035715
             	SED dist: 2.5983207702636717		 Val SED dist: 11.54744393484933

