###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: tail, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 0, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.05, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.016730220878825468		 val_algebraic_truth: 0.01722267140512881
RE1_truth: 0.00018832505242351224		 val_RE1_truth: 0.0002044325532472652
SED_truth: 0.0015065993237144807		 val_SED_truth: 0.00163546415126842

Epoch 1/8000: Training Loss: 931.1123046875		 Val Loss: 9.057412188986074
             	Training MAE: 0.37927255034446716		 Val MAE: 0.375421404838562
             	Algebraic dist: 1216.7969898897059		 Val Algebraic dist: 223.17300016983697
             	RE1 dist: 8793913.411764706		 Val RE1 dist: 68201.51630434782
             	SED dist: 1861.3705193014705		 Val SED dist: 17.29651807702106

Epoch 2/8000: Training Loss: 2.597910263959099		 Val Loss: 5.913152280061142
             	Training MAE: 0.329188734292984		 Val MAE: 0.292429655790329
             	Algebraic dist: 112.22292911305146		 Val Algebraic dist: 153.60482124660325
             	RE1 dist: 16045.983455882353		 Val RE1 dist: 31393.222826086956
             	SED dist: 4.557715920840993		 Val SED dist: 11.364784572435463

Epoch 3/8000: Training Loss: 1.957793067483341		 Val Loss: 7.081753274668818
             	Training MAE: 0.2639978528022766		 Val MAE: 0.2611032724380493
             	Algebraic dist: 64.42211196001838		 Val Algebraic dist: 132.0875084918478
             	RE1 dist: 4837.5546875		 Val RE1 dist: 23086.13858695652
             	SED dist: 3.5157713048598347		 Val SED dist: 13.770192021908967

Epoch 4/8000: Training Loss: 1.9098039514878218		 Val Loss: 6.224521139393682
             	Training MAE: 0.254740834236145		 Val MAE: 0.2591369152069092
             	Algebraic dist: 57.58758544921875		 Val Algebraic dist: 119.07054602581522
             	RE1 dist: 4029.697150735294		 Val RE1 dist: 18946.29891304348
             	SED dist: 3.4378834892721737		 Val SED dist: 12.061381464419158

Epoch 5/8000: Training Loss: 1.8342790042652803		 Val Loss: 6.100901728091032
             	Training MAE: 0.25272300839424133		 Val MAE: 0.2535805106163025
             	Algebraic dist: 55.78828340418198		 Val Algebraic dist: 118.43406080163044
             	RE1 dist: 3673.5716911764707		 Val RE1 dist: 17013.297554347828
             	SED dist: 3.292320924646714		 Val SED dist: 11.825934368631113

Epoch 6/8000: Training Loss: 1.9201390883501839		 Val Loss: 5.51925393809443
             	Training MAE: 0.249791219830513		 Val MAE: 0.2587813138961792
             	Algebraic dist: 57.190562528722424		 Val Algebraic dist: 113.72676418138587
             	RE1 dist: 3765.8051470588234		 Val RE1 dist: 16109.716032608696
             	SED dist: 3.4701746772317326		 Val SED dist: 10.655524212381113

Epoch 7/8000: Training Loss: 1.828395731308881		 Val Loss: 4.725699714992357
             	Training MAE: 0.24939557909965515		 Val MAE: 0.25620800256729126
             	Algebraic dist: 56.01348517922794		 Val Algebraic dist: 104.88489300271739
             	RE1 dist: 3759.2359834558824		 Val RE1 dist: 12689.14402173913
             	SED dist: 3.2901218638700596		 Val SED dist: 9.075446087381113

Epoch 8/8000: Training Loss: 1.812136257396025		 Val Loss: 5.436198358950407
             	Training MAE: 0.24815276265144348		 Val MAE: 0.25770431756973267
             	Algebraic dist: 53.846058565027576		 Val Algebraic dist: 115.6355617357337
             	RE1 dist: 3514.8619025735293		 Val RE1 dist: 17294.008152173912
             	SED dist: 3.2613058651194855		 Val SED dist: 10.495536472486412

Epoch 9/8000: Training Loss: 1.807232800651999		 Val Loss: 4.6263255243716035
             	Training MAE: 0.24681426584720612		 Val MAE: 0.2516799569129944
             	Algebraic dist: 53.40226835363052		 Val Algebraic dist: 110.73387610394022
             	RE1 dist: 3364.301470588235		 Val RE1 dist: 14591.138586956522
             	SED dist: 3.256412057315602		 Val SED dist: 8.89080810546875

Epoch 10/8000: Training Loss: 1.9866642671472885		 Val Loss: 6.508404939070992
             	Training MAE: 0.24940885603427887		 Val MAE: 0.2559729218482971
             	Algebraic dist: 57.83791575712316		 Val Algebraic dist: 123.22700832201087
             	RE1 dist: 4229.883272058823		 Val RE1 dist: 19948.770380434784
             	SED dist: 3.612384796142578		 Val SED dist: 12.645909848420516

Epoch 11/8000: Training Loss: 1.836485133451574		 Val Loss: 6.286694733992867
             	Training MAE: 0.2477397322654724		 Val MAE: 0.25631222128868103
             	Algebraic dist: 52.538520364200366		 Val Algebraic dist: 122.26745074728261
             	RE1 dist: 3378.451976102941		 Val RE1 dist: 19613.637228260868
             	SED dist: 3.3156208711511947		 Val SED dist: 12.204877770465353

Epoch 12/8000: Training Loss: 1.7715725618250229		 Val Loss: 6.433173138162364
             	Training MAE: 0.24812011420726776		 Val MAE: 0.257837176322937
             	Algebraic dist: 50.860556209788605		 Val Algebraic dist: 130.2857719089674
             	RE1 dist: 3140.6677389705883		 Val RE1 dist: 22566.910326086956
             	SED dist: 3.1865149105296418		 Val SED dist: 12.496717370074728

Epoch 13/8000: Training Loss: 1.8820984784294577		 Val Loss: 5.283102616019871
             	Training MAE: 0.24673429131507874		 Val MAE: 0.26412689685821533
             	Algebraic dist: 53.45607263901655		 Val Algebraic dist: 123.68067467730978
             	RE1 dist: 3576.750919117647		 Val RE1 dist: 19802.362771739132
             	SED dist: 3.412528767305262		 Val SED dist: 10.188187972359035

Epoch 14/8000: Training Loss: 1.7515224007999195		 Val Loss: 6.440150385317595
             	Training MAE: 0.2500804662704468		 Val MAE: 0.25758498907089233
             	Algebraic dist: 51.161689309512866		 Val Algebraic dist: 131.01325789741847
             	RE1 dist: 3111.7366727941176		 Val RE1 dist: 23049.71195652174
             	SED dist: 3.146807277903837		 Val SED dist: 12.516021728515625

Epoch 15/8000: Training Loss: 1.6424010781680836		 Val Loss: 5.616828586744226
             	Training MAE: 0.24628861248493195		 Val MAE: 0.2513546645641327
             	Algebraic dist: 50.833549948299634		 Val Algebraic dist: 118.76547639266305
             	RE1 dist: 3221.01171875		 Val RE1 dist: 18965.046195652172
             	SED dist: 2.9390976849724266		 Val SED dist: 10.882749474566916

Epoch 16/8000: Training Loss: 1.6990060245289522		 Val Loss: 5.606436687967052
             	Training MAE: 0.2447344958782196		 Val MAE: 0.25508326292037964
             	Algebraic dist: 49.81756232766544		 Val Algebraic dist: 129.3908054517663
             	RE1 dist: 3108.1753216911766		 Val RE1 dist: 21962.869565217392
             	SED dist: 3.055618734920726		 Val SED dist: 10.85484446649966

Epoch 17/8000: Training Loss: 1.6851599076214958		 Val Loss: 5.164167652959409
             	Training MAE: 0.24311402440071106		 Val MAE: 0.24556933343410492
             	Algebraic dist: 52.466480928308826		 Val Algebraic dist: 115.93832795516305
             	RE1 dist: 3558.3961397058824		 Val RE1 dist: 16814.869565217392
             	SED dist: 3.0338507259593293		 Val SED dist: 9.99193407141644

Epoch 18/8000: Training Loss: 1.6119100907269646		 Val Loss: 5.957643591839334
             	Training MAE: 0.24007950723171234		 Val MAE: 0.2434900403022766
             	Algebraic dist: 49.47937370749081		 Val Algebraic dist: 126.64042331861413
             	RE1 dist: 3103.6459099264707		 Val RE1 dist: 21018.759510869564
             	SED dist: 2.895270179299747		 Val SED dist: 11.582899010699728

Epoch 19/8000: Training Loss: 1.5935429965748507		 Val Loss: 5.910581505816916
             	Training MAE: 0.23548194766044617		 Val MAE: 0.24059553444385529
             	Algebraic dist: 48.29324161305147		 Val Algebraic dist: 129.33253014605978
             	RE1 dist: 2935.956341911765		 Val RE1 dist: 21627.971467391304
             	SED dist: 2.867777431712431		 Val SED dist: 11.494740361752717

Epoch 20/8000: Training Loss: 1.5348640890682446		 Val Loss: 6.143055128014606
             	Training MAE: 0.23552125692367554		 Val MAE: 0.23986640572547913
             	Algebraic dist: 47.6503475413603		 Val Algebraic dist: 129.81348717730978
             	RE1 dist: 2949.479549632353		 Val RE1 dist: 22505.646739130436
             	SED dist: 2.752004960004021		 Val SED dist: 11.963596509850543

Epoch 21/8000: Training Loss: 1.62115759008071		 Val Loss: 7.639804342518682
             	Training MAE: 0.2346889227628708		 Val MAE: 0.24085506796836853
             	Algebraic dist: 48.551219267003674		 Val Algebraic dist: 156.3729407269022
             	RE1 dist: 2936.592830882353		 Val RE1 dist: 32572.915760869564
             	SED dist: 2.927804610308479		 Val SED dist: 14.957714578379756

Epoch 22/8000: Training Loss: 1.6980954338522518		 Val Loss: 5.346256421959919
             	Training MAE: 0.23547318577766418		 Val MAE: 0.23525698482990265
             	Algebraic dist: 51.11446964039522		 Val Algebraic dist: 125.00986115828805
             	RE1 dist: 3415.155330882353		 Val RE1 dist: 19252.59375
             	SED dist: 3.081877764533548		 Val SED dist: 10.37908471148947

Epoch 23/8000: Training Loss: 1.5687700159409468		 Val Loss: 4.916140349014945
             	Training MAE: 0.22855280339717865		 Val MAE: 0.23285159468650818
             	Algebraic dist: 49.18161549287684		 Val Algebraic dist: 117.50447944972827
             	RE1 dist: 3126.5647977941176		 Val RE1 dist: 16565.509510869564
             	SED dist: 2.83671412748449		 Val SED dist: 9.5267566183339

Epoch 24/8000: Training Loss: 1.6135008194867302		 Val Loss: 5.799416583517323
             	Training MAE: 0.2295888364315033		 Val MAE: 0.2303723841905594
             	Algebraic dist: 49.4229736328125		 Val Algebraic dist: 128.14791737432066
             	RE1 dist: 2979.25390625		 Val RE1 dist: 21268.983695652172
             	SED dist: 2.9265190573299633		 Val SED dist: 11.297813083814537

Epoch 25/8000: Training Loss: 1.5484623628504135		 Val Loss: 5.606100994607677
             	Training MAE: 0.22721479833126068		 Val MAE: 0.2285676896572113
             	Algebraic dist: 48.841940487132355		 Val Algebraic dist: 128.33400560461956
             	RE1 dist: 3270.349724264706		 Val RE1 dist: 21408.567934782608
             	SED dist: 2.800974228802849		 Val SED dist: 10.91603420091712

Epoch 26/8000: Training Loss: 1.5726281334372127		 Val Loss: 8.160138337508492
             	Training MAE: 0.2274727076292038		 Val MAE: 0.23063963651657104
             	Algebraic dist: 47.93436207490809		 Val Algebraic dist: 155.59943953804347
             	RE1 dist: 2880.890625		 Val RE1 dist: 31713.125
             	SED dist: 2.8508942547966454		 Val SED dist: 16.024176556131113

Epoch 27/8000: Training Loss: 1.5110001283533432		 Val Loss: 5.454899995223336
             	Training MAE: 0.2271868735551834		 Val MAE: 0.2281300574541092
             	Algebraic dist: 47.76602352366728		 Val Algebraic dist: 123.11966075067934
             	RE1 dist: 3039.0172334558824		 Val RE1 dist: 19492.561141304348
             	SED dist: 2.7286047094008503		 Val SED dist: 10.619613647460938

Epoch 28/8000: Training Loss: 1.5291023254394531		 Val Loss: 8.171167788298234
             	Training MAE: 0.22378408908843994		 Val MAE: 0.22435790300369263
             	Algebraic dist: 47.123115090762866		 Val Algebraic dist: 141.19840140964675
             	RE1 dist: 2880.712775735294		 Val RE1 dist: 26415.402173913044
             	SED dist: 2.771868986241958		 Val SED dist: 16.060751210088316

Epoch 29/8000: Training Loss: 1.5958695131189682		 Val Loss: 6.274049178413723
             	Training MAE: 0.22340545058250427		 Val MAE: 0.23498982191085815
             	Algebraic dist: 48.881186092601105		 Val Algebraic dist: 151.2381751019022
             	RE1 dist: 3043.3108915441176		 Val RE1 dist: 29944.692934782608
             	SED dist: 2.9074334537281707		 Val SED dist: 12.247739045516305

Epoch 30/8000: Training Loss: 1.503127041985007		 Val Loss: 6.802559230638587
             	Training MAE: 0.22405405342578888		 Val MAE: 0.22280384600162506
             	Algebraic dist: 47.93179141773897		 Val Algebraic dist: 137.30343495244566
             	RE1 dist: 3095.167279411765		 Val RE1 dist: 25099.67391304348
             	SED dist: 2.721578037037569		 Val SED dist: 13.326814070991848

Epoch 31/8000: Training Loss: 1.4730990914737476		 Val Loss: 5.566853398862093
             	Training MAE: 0.22227323055267334		 Val MAE: 0.22257931530475616
             	Algebraic dist: 46.426553165211395		 Val Algebraic dist: 125.67032523777173
             	RE1 dist: 2910.545036764706		 Val RE1 dist: 21265.699728260868
             	SED dist: 2.664766423842486		 Val SED dist: 10.856773044752037

Epoch 32/8000: Training Loss: 1.522117390352137		 Val Loss: 7.084413611370584
             	Training MAE: 0.22370202839374542		 Val MAE: 0.2223443239927292
             	Algebraic dist: 47.1577579273897		 Val Algebraic dist: 139.28774626358697
             	RE1 dist: 2939.6447610294117		 Val RE1 dist: 26950.918478260868
             	SED dist: 2.7629448385799633		 Val SED dist: 13.89642333984375

Epoch 33/8000: Training Loss: 1.4867279950310202		 Val Loss: 6.223234757133152
             	Training MAE: 0.21776391565799713		 Val MAE: 0.21261297166347504
             	Algebraic dist: 46.46414005055147		 Val Algebraic dist: 131.3904339334239
             	RE1 dist: 2917.912913602941		 Val RE1 dist: 23847.755434782608
             	SED dist: 2.7018841014188877		 Val SED dist: 12.187188189962637

