###########################################################################################################################################################

        auged__ learning rate: 0.0001, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 64, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1.0, huber_coeff: 1.0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.01671666480027712		 val_algebraic_truth: 0.01733249757024977
algebraic_sqr_truth: 0.00037686401405013527	 val_algebraic_sqr_truth: 0.0004066757133437528                                
RE1_truth: 0.00018843200702506764		 val_RE1_truth: 0.0002033378566718764
SED_truth: 0.001507419806260329		 val_SED_truth: 0.001626699645486143

Epoch 1/1100: Training Loss: 1045.6993689903845		 Val Loss: 5.515458424886067
             Training MAE: 0.2697512209415436		 Val MAE: 0.21153247356414795
             Algebraic dist: 1245.7677283653845		 Val Algebraic dist: 71.84770372178819
             Algebraic sqr dist: 17194446.769230768	  Val Algebraic sqr dist: 10457.848958333334
             RE1 dist: 8597223.384615384		 Val RE1 dist: 5228.924045138889
             SED dist: 2090.941706730769		 Val SED dist: 10.684657626681858

Epoch 2/1100: Training Loss: 4.109722430889423		 Val Loss: 3.7156363593207464
             Training MAE: 0.23199214041233063		 Val MAE: 0.26893553137779236
             Algebraic dist: 76.76132436899039		 Val Algebraic dist: 100.52253553602431
             Algebraic sqr dist: 13665.205528846154	  Val Algebraic sqr dist: 23867.661458333332
             RE1 dist: 6832.602764423077		 Val RE1 dist: 11933.830729166666
             SED dist: 7.844754732572115		 Val SED dist: 7.002896202935113

Epoch 3/1100: Training Loss: 2.851666670579177		 Val Loss: 3.289715872870551
             Training MAE: 0.2977555990219116		 Val MAE: 0.3177618384361267
             Algebraic dist: 111.57820951021634		 Val Algebraic dist: 123.26645236545139
             Algebraic sqr dist: 29552.653846153848	  Val Algebraic sqr dist: 39276.739583333336
             RE1 dist: 14776.326923076924		 Val RE1 dist: 19638.369791666668
             SED dist: 5.1870868389423075		 Val SED dist: 6.032921261257595

Epoch 4/1100: Training Loss: 2.6555709838867188		 Val Loss: 3.7828843858506946
             Training MAE: 0.29830992221832275		 Val MAE: 0.2862006723880768
             Algebraic dist: 90.25596266526442		 Val Algebraic dist: 97.83367241753473
             Algebraic sqr dist: 19165.43269230769	  Val Algebraic sqr dist: 25328.40451388889
             RE1 dist: 9582.716346153846		 Val RE1 dist: 12664.202256944445
             SED dist: 4.823633634127104		 Val SED dist: 7.102212270100911

Epoch 5/1100: Training Loss: 2.5972316448505106		 Val Loss: 3.290040969848633
             Training MAE: 0.2787753641605377		 Val MAE: 0.27662357687950134
             Algebraic dist: 71.51397235576923		 Val Algebraic dist: 77.27834743923611
             Algebraic sqr dist: 11842.421875	  Val Algebraic sqr dist: 15088.567708333334
             RE1 dist: 5921.2109375		 Val RE1 dist: 7544.284722222223
             SED dist: 4.742778778076172		 Val SED dist: 6.125699361165364

Epoch 6/1100: Training Loss: 2.6623896085298977		 Val Loss: 3.1108595530192056
             Training MAE: 0.26751482486724854		 Val MAE: 0.2655192017555237
             Algebraic dist: 66.04930701622597		 Val Algebraic dist: 72.71059841579861
             Algebraic sqr dist: 10146.665865384615	  Val Algebraic sqr dist: 11273.092013888889
             RE1 dist: 5073.332932692308		 Val RE1 dist: 5636.546006944444
             SED dist: 4.891556079571064		 Val SED dist: 5.791126251220703

Epoch 7/1100: Training Loss: 2.6153590862567606		 Val Loss: 3.1264606051974826
             Training MAE: 0.2658766806125641		 Val MAE: 0.2639275789260864
             Algebraic dist: 62.61985896183894		 Val Algebraic dist: 69.38482666015625
             Algebraic sqr dist: 8914.299879807691	  Val Algebraic sqr dist: 11061.885416666666
             RE1 dist: 4457.149939903846		 Val RE1 dist: 5530.942708333333
             SED dist: 4.796587137075571		 Val SED dist: 5.823400285508898

Epoch 8/1100: Training Loss: 2.5949572049654446		 Val Loss: 3.2840063307020397
             Training MAE: 0.2610182464122772		 Val MAE: 0.26212409138679504
             Algebraic dist: 60.14495849609375		 Val Algebraic dist: 68.19828287760417
             Algebraic sqr dist: 8275.920673076924	  Val Algebraic sqr dist: 11429.239583333334
